sample_index,time_s,i,q
34160,1.423333333333333400e-06,-1.475910563720e-01,-1.796370467220e-01
34161,1.423374999999999946e-06,1.981565852845e-01,-1.368884360140e-01
34162,1.423416666666666704e-06,1.247958811457e-01,2.158952226529e-01
34163,1.423458333333333250e-06,-2.326999099133e-01,1.113742493270e-01
34164,1.423500000000000008e-06,-9.669917166566e-02,-2.484245220314e-01
34165,1.423541666666666766e-06,2.629311790703e-01,-8.086056963202e-02
34166,1.423583333333333312e-06,6.396199955926e-02,2.760915104480e-01
34167,1.423625000000000070e-06,-2.877878512125e-01,4.611982929193e-02
34168,1.423666666666666617e-06,-2.746225351202e-02,-2.979143595752e-01
34169,1.423708333333333375e-06,3.063780454842e-01,-8.128156407272e-03
34170,1.423749999999999921e-06,-1.173416774918e-02,3.130997004987e-01
34171,1.423791666666666679e-06,-3.180147198609e-01,-3.196842358806e-02
34172,1.423833333333333437e-06,5.241183898047e-02,-3.210738084015e-01
34173,1.423874999999999983e-06,3.222435626489e-01,7.289678883026e-02
34174,1.423916666666666741e-06,-9.325250104938e-02,3.215069224152e-01
34175,1.423958333333333288e-06,-3.188634860744e-01,-1.133068261338e-01
34176,1.424000000000000046e-06,1.328880507768e-01,-3.143296847362e-01
34177,1.424041666666666592e-06,3.079388116098e-01,1.518267350779e-01
34178,1.424083333333333350e-06,-1.699575523965e-01,2.997409040094e-01
34179,1.424124999999999896e-06,-2.898024765905e-01,-1.871211104931e-01
34180,1.424166666666666654e-06,2.031657326030e-01,-2.782061056997e-01
34181,1.424208333333333412e-06,2.650498659466e-01,2.179491772095e-01
34182,1.424249999999999959e-06,-2.313402757592e-01,2.504466214112e-01
34183,1.424291666666666717e-06,-2.345231752265e-01,-2.432204682750e-01
34184,1.424333333333333263e-06,2.534852177456e-01,-2.174192825706e-01
34185,1.424375000000000021e-06,1.992865334383e-01,2.620452853985e-01
34186,1.424416666666666567e-06,-2.688278503753e-01,1.802871127893e-01
34187,1.424458333333333325e-06,-1.605924470597e-01,-2.737774589923e-01
34188,1.424500000000000083e-06,2.768567905968e-01,-1.403817470441e-01
34189,1.424541666666666630e-06,1.198404585234e-01,2.780472290677e-01
34190,1.424583333333333388e-06,-2.773492311779e-01,9.915863294397e-02
34191,1.424624999999999934e-06,-7.852923151823e-02,-2.747824853557e-01
34192,1.424666666666666692e-06,2.703858567771e-01,-5.814637704820e-02
34193,1.424708333333333238e-06,3.820356853467e-02,2.642171172186e-01
34194,1.424749999999999996e-06,-2.563524606406e-01,1.889187431901e-02
34195,1.424791666666666754e-06,-3.981201001015e-04,-2.468858079696e-01
34196,1.424833333333333300e-06,2.359279071415e-01,1.709691147790e-02
34197,1.424875000000000058e-06,-3.342025266236e-02,2.236052368798e-01
34198,1.424916666666666605e-06,-2.100587251327e-01,-4.840847676244e-02
34199,1.424958333333333363e-06,6.190936162530e-02,-1.954422953355e-01
34200,1.424999999999999909e-06,1.799212558619e-01,7.378347358108e-02
34201,1.425041666666666667e-06,-8.390565545136e-02,1.636705499775e-01
34202,1.425083333333333425e-06,-1.468728854030e-01,-9.216640275382e-02
34203,1.425124999999999971e-06,9.847311298373e-02,-1.297167642008e-01
34204,1.425166666666666729e-06,1.123944350060e-01,1.027511937491e-01
34205,1.425208333333333276e-06,-1.049450166174e-01,9.509979072749e-02
34206,1.425250000000000034e-06,-7.802623565450e-02,-1.050187047267e-01
